???"FROM_TABLE","FROM_COLUMN","TO_TABLE","TO_COLUMN","CONSTRAINT_NAME"
"UI_VIEWMENUMETADATA","OBJECT_TYPE_ID","ILS_OBJECT_TYPE","OBJECT_TYPE_ID","UI_VIEWMENUMETADATA_OBJ_FK"
"UI_VIEWMENUMETADATA","PRODUCT_TYPE_ID","ILS_PRODUCT_TYPE","PRODUCT_TYPE_ID","UI_VIEWMENUMETADATA_PROD_FK"
"UI_VIEWPANELMETADATA","PRODUCT_TYPE_ID","ILS_PRODUCT_TYPE","PRODUCT_TYPE_ID","UI_VIEWPANELMETADATA_PROD_FK"
"UI_VIEWPANELMETADATA","OBJECT_TYPE_ID","ILS_OBJECT_TYPE","OBJECT_TYPE_ID","UI_VIEWPANELMETADATA_OBJ_FK"
"UNIQUE_IDS","WHSE_CODE","WHPREFS","WHSE_CODE","FK_UNIQUE_IDS_TO_WHPREFS"
"USER_ACCESS","LOGIN_USER_ID","USER_PROFILE","LOGIN_USER_ID","FK_USERACCESS_USERPROFILE"
"USER_NAVIGATION","NAVIGATION_ID","NAVIGATION","NAVIGATION_ID","USER_NAVIGATION_FK1"
"USER_NAVIGATION","PARENT_ID","USER_NAVIGATION","USER_NAVIGATION_ID","USERNAV_PARENT_FK"
"USER_PROFILE","SECURITY_CONTEXT_ID","USER_SECURITY_CONTEXT","SECURITY_CONTEXT_ID","FK_UM_TO_USER_SEC1"
"USER_PROFILE_XREF","WHSE_CODE","WHPREFS","WHSE_CODE","FK_USER_PROFILE_XREF_WHSE_CODE"
"USER_PROFILE_XREF","PROFILE_ID","PROFILE_MASTER","PROFILE_ID","FK_USR_PRFLE_XREF_PRFLE_ID"
"USER_PROFILE_XREF","USER_ID","SO_USER_MASTER","USER_ID","FK_USR_PRFLE_XREF_TO_USR_MSTR"
"USER_RANGE_XREF","USER_ID","SO_USER_MASTER","USER_ID","FK_USER_RANGE_XREF_USER_ID"
"USER_TASK_GRP","USER_PROFILE_ID","USER_PROFILE","USER_PROFILE_ID","FK_TO_USER_PR1"
"VAL_EXPECTED_RESULTS","VAL_JOB_DTL_ID","VAL_JOB_DTL","VAL_JOB_DTL_ID","FK_VR_TO_VJD"
"VAL_JOB_DTL","SQL_ID","VAL_SQL","SQL_ID","FK_VJD_TO_VS"
"VAL_JOB_DTL","VAL_JOB_HDR_ID","VAL_JOB_HDR","VAL_JOB_HDR_ID","FK_VJD_TO_VJH"
"VAL_JOB_SEQ","JOB_NAME","VAL_JOB_HDR","JOB_NAME","FK_VJS_TO_VJH"
"VAL_JOB_TAGS","VAL_JOB_HDR_ID","VAL_JOB_HDR","VAL_JOB_HDR_ID","FK_VJT_TO_VJH"
"VAL_PARSED_SELECT_LIST","SQL_ID","VAL_SQL","SQL_ID","FK_VPSL_TO_VS"
"VAL_RESULT_HIST","VAL_JOB_DTL_ID","VAL_JOB_DTL","VAL_JOB_DTL_ID","FK_VRH_TO_VJD"
"VAL_RUNTIME_BINDS","VAL_JOB_DTL_ID","VAL_JOB_DTL","VAL_JOB_DTL_ID","FK_VRB_TO_VJD"
"VAL_SQL_BINDS","VAL_JOB_DTL_ID","VAL_JOB_DTL","VAL_JOB_DTL_ID","FK_VSB_TO_VJD"
"VAL_SQL_TAGS","SQL_ID","VAL_SQL","SQL_ID","FK_VST_TO_VS"
"VAL_SQL_TAGS","TYPE","VAL_TAG_TYPE_XREF","TYPE","FK_VST_TO_VTTX"
"VAL_SQL_TAGS","TAG","VAL_TAG_TYPE_XREF","TAG","FK_VST_TO_VTTX"
"VAL_TAG_TYPE_XREF","TYPE","VAL_TAG_TYPE","TYPE","FK_VTTX_TO_VTT"
"VAL_TAG_TYPE_XREF","TAG","VAL_TAG","TAG","FK_VTTX_TO_VT"
"VAS_PKT","ORDER_ID","ORDER_LINE_ITEM","ORDER_ID","FK_VAS_PKT_ORDER_LINE_ITEM_ID"
"VAS_PKT","PKT_DTL_ID","PKT_DTL","PKT_DTL_ID","FK_VASPKT_PKTDTL2"
"VAS_PKT","PKT_CTRL_NBR","PKT_DTL","PKT_CTRL_NBR","FK_VASPKT_PKTDTL"
"VAS_PKT","PKT_SEQ_NBR","PKT_DTL","PKT_SEQ_NBR","FK_VASPKT_PKTDTL"
"VAS_PKT","LINE_ITEM_ID","ORDER_LINE_ITEM","LINE_ITEM_ID","FK_VAS_PKT_ORDER_LINE_ITEM_ID"
"VCP_COMPANY_PARAMETER","PARAM_DEF_ID","PARAM_DEF","PARAM_DEF_ID","VCPCPAR_PARAM_FK3"
"VCP_COMPANY_PARAMETER","PARAM_GROUP_ID","PARAM_GROUP","PARAM_GROUP_ID","VCPCPAR_PGRP_FK4"
"VCP_COMPANY_PARAMETER","PARAM_GROUP_ID","PARAM_DEF","PARAM_GROUP_ID","VCPCPAR_PARAM_FK3"
"VENDOR_MASTER","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","VENDOR_MASTER_FK1"
"VEND_PERF_TRAN","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_VENDPTRAN_CDMASTER"
"VEND_PERF_TRAN","PERF_CODE","VEND_PERF_CODE","PERF_CODE","FK_VENDPTRAN_VENDPCODE"
"VEND_PERF_TRAN","VENDOR_MASTER_ID","VENDOR_MASTER","VENDOR_MASTER_ID","FK_VENDPTRAN_VENDMASTER"
"VEND_QUAL_AUDIT_LVL","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_VENDQUALAUDLVL_CDMASTER"
"VOCOLLECT_USER_LOGIN","LOGIN_USER_ID","USER_PROFILE","LOGIN_USER_ID","FK_VOCOLLECTUSRLOGIN_USERPROF"
"WAVE_OPTION_LIST","WAVE_ID","WAVE","WAVE_ID","WAVE_OPTION_LIST_FK2"
"WAVE_OPTION_LIST","WAVE_OPTION_ID","WAVE_OPTION","WAVE_OPTION_ID","WAVE_OPTION_LIST_FK3"
"WAVE_OPTION_LIST","TC_COMPANY_ID","WAVE","TC_COMPANY_ID","WAVE_OPTION_LIST_FK2"
"WAVE_OPTION_LIST_USED","WAVE_OPTION_LIST_ID","WAVE_OPTION_LIST","WAVE_OPTION_LIST_ID","WV_OPT_LST_USD_FK"
"WAVE_PARM","WHSE","PKT_CONSOL_PROF_HDR","WHSE","FK_WAVEPARM_PCONSPROFHDR"
"WAVE_PARM","PKT_CONSOL_PROF","PKT_CONSOL_PROF_HDR","PKT_CONSOL_PROF","FK_WAVEPARM_PCONSPROFHDR"
"WAVE_QUEUE","LOGIN_USER_ID","USER_PROFILE","LOGIN_USER_ID","FK_WAVEQ_USERPROFILE"
"WAVE_QUEUE","SHIP_WAVE_PARM_ID","SHIP_WAVE_PARM","SHIP_WAVE_PARM_ID","FK_WAVEQ_SHIPWAVEPARM"
"WAVE_QUEUE_LOAD","WAVE_QUEUE_ID","WAVE_QUEUE","WAVE_QUEUE_ID","FK_WAVEQLOAD_WAVEQ2"
"WAVE_QUEUE_PKT","WAVE_QUEUE_ID","WAVE_QUEUE","WAVE_QUEUE_ID","FK_WAVEQPKT_WAVEQ2"
"WAVE_QUEUE_WORK_ORD","WAVE_QUEUE_ID","WAVE_QUEUE","WAVE_QUEUE_ID","FK_WAVEQWRKORD_WAVEQ2"
"WAVE_QUEUE_WORK_ORD","WORK_ORD_NBR","WORK_ORD_HDR","WORK_ORD_NBR","FK_WAVEQWRKORD_WRKORDHDR"
"WAVE_RULE_PARM","RULE_ID","RULE_HDR","RULE_ID","FK_WAVERULEPARM_RULEHDR"
"WAVE_RULE_PARM","WAVE_PARM_ID","SHIP_WAVE_PARM","SHIP_WAVE_PARM_ID","FK_WAVERPARM_SHIPWAVEPARM"
"WAVE_RULE_PARM","SHIP_WAVE_PARM_ID","SHIP_WAVE_PARM","SHIP_WAVE_PARM_ID","FK_WAVERPARM_SHIPWAVEPARM2"
"WAVE_RULE_PARM","RULE_HDR_ID","RULE_HDR","RULE_HDR_ID","FK_WAVERULEPARM_RULEHDR2"
"WAVE_WORK_TYPE_STATS","WAVE_PARM_ID","SHIP_WAVE_PARM","SHIP_WAVE_PARM_ID","FK_WAVEWTYPESTATS_SHIPWAVEPARM"
"WA_DETAIL","SKU_ID","ITEM_FACILITY_MAPPING_WMS","ITEM_FACILITY_MAPPING_ID","FK_WA_DETAIL_ITEM_CBO"
"WA_DETAIL","SLOT_ID","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_WA_DETAIL_LHS"
"WA_DETAIL","WA_NUMBER","WA_HEADER","WA_NUMBER","FK_WA_DETAIL_WA_HEADER"
"WA_HEADER","PICK_ZONE_ID","PICK_ZONE","PICK_ZONE_ID","FK_WA_HEADER_PICK_ZONE"
"WA_HEADER","WHSE_CODE","WHPREFS","WHSE_CODE","FK_WA_HEADER_WHPREFS"
"WHPREFS","MISC3_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY3"
"WHPREFS","MISC2_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY2"
"WHPREFS","VEN_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY11"
"WHPREFS","HAZ_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY10"
"WHPREFS","MISC1_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY1"
"WHPREFS","MISC4_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY4"
"WHPREFS","MISC5_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY5"
"WHPREFS","MISC6_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY6"
"WHPREFS","FG_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY7"
"WHPREFS","CC_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY8"
"WHPREFS","CRUSH_ID","CATEGORY","CAT_ID","FK_WHPREFS_TO_CATEGORY9"
"WHPREFS","DEFAULT_BIN","BINS","BIN_ID","FK_WHPREFS_TO_BINS"
"WHPREFS","DEFAULT_PALLET","PALLETS","PALLET_ID","FK_WHPREFS_TO_PALLETS"
"WHSE_IMPORT_PREFS","WHSE_CODE","WHPREFS","WHSE_CODE","FK_WHPRFS_TO_WHSE_IMPRT_PRFS"
"WHSE_MASTER_DTL","WHSE_MASTER_ID","WHSE_MASTER","WHSE_MASTER_ID","WHSE_MASTER_DTL_FK"
"WHSE_PARAMETERS","WHSE_MASTER_ID","WHSE_MASTER","WHSE_MASTER_ID","WHSE_MASTER_FK7"
"WHSE_PROCESS_STAGE","ITEM_ID","ITEM_FACILITY_SLOTTING","ITEM_FACILITY_MAPPING_ID","FK_ITEM_ID_TO_IFS"
"WHSE_PROCESS_STAGE","WHSE_CODE","WHPREFS","WHSE_CODE","FK_WHSE_TO_WHPREFS"
"WHSE_PROCESS_STAGE","SLOT_ID","PICK_LOCN_HDR_SLOTTING","PICK_LOCN_HDR_ID","FK_SLOT_ID_TO_PLHS"
"WHSE_PROCESS_STAGE","SLOT_FILTER_ID","QUERY","QUERY_ID","FK_SLOT_FILTER_ID_TO_QUERY"
"WHSE_PROCESS_STAGE_PARM","WHSE_PROCESS_STAGE_ID","WHSE_PROCESS_STAGE","ID","FK_WPSP_TO_WPS"
"WM_INVENTORY","LPN_ID","LPN","LPN_ID","FK_WMINVN_LPN"
"WM_INVENTORY","ITEM_ID","ITEM_CBO","ITEM_ID","FK_WMINVN_ITEMCBO"
"WM_INVENTORY","LPN_ID","LPN_DETAIL","LPN_ID","FK_WMINVN_LPNDTL"
"WM_INVENTORY","LPN_DETAIL_ID","LPN_DETAIL","LPN_DETAIL_ID","FK_WMINVN_LPNDTL"
"WM_MHE_MSG_FORMAT_DTL","WM_MHE_MSG_FORMAT_HDR_ID","WM_MHE_MSG_FORMAT_HDR","WM_MHE_MSG_FORMAT_HDR_ID","FK_WMMHEMSGFRMTDTL_HDR_ID"
"WM_MHE_MSG_FORMAT_HDR","PRINT_AND_APPLY_ID","PRINT_AND_APPLY","PRINT_AND_APPLY_ID","FK_WMMHEMSGFRMTHDR_PRINTAPPLY"
"WM_MHE_MSG_FORMAT_HDR","MHE_RULE_GROUP_ID","MHE_RULE_GROUP","MHE_RULE_GROUP_ID","FK_WMMHEMSGFRMTHDR_MHERULEGRP"
"WORKFLOW_COMPONENT","SCRIPT_NAME","WORKFLOW_SCRIPT","SCRIPT_NAME","WORKFLOW_COMPONENT_FK1"
"WORKFLOW_COMPONENT_PERM","SCRIPT_NAME","WORKFLOW_COMPONENT","SCRIPT_NAME","WORKFLOW_COMPONENT_PERM_FK1"
"WORKFLOW_COMPONENT_PERM","COMPONENT_NAME","WORKFLOW_COMPONENT","COMPONENT_NAME","WORKFLOW_COMPONENT_PERM_FK1"
"WORKFLOW_MSG_ASSOCIATION","SCRIPT_NAME","WORKFLOW_SCRIPT","SCRIPT_NAME","WORKFLOW_MSG_ASSOCIATION_FK1"
"WORKFLOW_VALUE_ASSOCIATION","SCRIPT_NAME","WORKFLOW_SCRIPT","SCRIPT_NAME","WORKFLOW_VALUE_ASSOCIATION_FK"
"WORK_ORD_CMNT","WORK_ORD_NBR","WORK_ORD_HDR","WORK_ORD_NBR","FK_WORKORDCMT_HDR"
"WORK_ORD_CMNT","WORK_ORD_HDR_ID","WORK_ORD_HDR","WORK_ORD_HDR_ID","FK_WORKORDCMT_HDR2"
"WORK_ORD_DTL","WORK_ORD_HDR_ID","WORK_ORD_HDR","WORK_ORD_HDR_ID","FK_WORKORDDTL_HDR2"
"WORK_ORD_DTL","WORK_ORD_NBR","WORK_ORD_HDR","WORK_ORD_NBR","FK_WORKORDDTL_HDR"
"WORK_ORD_HDR","CD_MASTER_ID","CD_MASTER","CD_MASTER_ID","FK_WORDHDR_CDMASTER"
"WORK_ORD_WORK_TYPE","WORK_ORD_HDR_ID","WORK_ORD_HDR","WORK_ORD_HDR_ID","FK_WORKORDWORKTYPE_HDR2"
"WORK_ORD_WORK_TYPE","WORK_ORD_NBR","WORK_ORD_HDR","WORK_ORD_NBR","FK_WORKORDWORKTYPE_HDR"
"WSDL_BINDINGS","OPERATION_ID","WSDL_PT_OPERATIONS","OPERATION_ID","WB_WPO_FK"
"WSDL_BINDINGS","BINDING_TYPE_ID","BINDING_TYPE","BINDING_TYPE_ID","WB_BT_FK"
"WSDL_MSG_PARTS","MSG_ID","WSDL_MESSAGES","MSG_ID","WMP_WM_FK"
"WSDL_PARTNERLINK_TYPE_ROLE","PARTNER_LINK_ID","WSDL_PARTNER_LINK_TYPE","PARTNER_LINK_ID","WPLTR_WPLT_FK"
"WSDL_PT_OPERATIONS","PORT_TYPE_ID","WSDL_PORT_TYPES","PORT_TYPE_ID","WPO_WPT_FK"
"WSDL_PT_OPERATIONS_ARGS","OPERATION_ID","WSDL_PT_OPERATIONS","OPERATION_ID","WPOA_WPO_FK"
"XBASE_MENU_ITEM","XMENU_ITEM_ID","XMENU_ITEM","XMENU_ITEM_ID","XBASE_MEN_ITE_FK2"
"XBASE_MENU_ITEM","XBASE_MENU_PART_ID","XBASE_MENU_PART","XBASE_MENU_PART_ID","XBASE_MEN_ITE_FK1"
"XBASE_MENU_PART","XBASE_MENU_SECTION_ID","XBASE_MENU_SECTION","XBASE_MENU_SECTION_ID","XBASE_MEN_PT_FK1"
"XBASE_MENU_PART_PERMISSION","PERMISSION_CODE","LOCK_CODE_PERMISSION","PERMISSION_CODE","XBAS_MENU_PART_PERM_FK2"
"XBASE_MENU_PART_PERMISSION","XBASE_MENU_PART_ID","XBASE_MENU_PART","XBASE_MENU_PART_ID","XBAS_MENU_PART_PERM_FK1"
"XBASE_MENU_SECTION_PERMISSION","PERMISSION_CODE","LOCK_CODE_PERMISSION","PERMISSION_CODE","XBAS_MENU_SECT_PERM_FK2"
"XBASE_MENU_SECTION_PERMISSION","XBASE_MENU_SECTION_ID","XBASE_MENU_SECTION","XBASE_MENU_SECTION_ID","XBAS_MENU_SECT_PERM_FK1"
"XFILTER_PREF","XFILTER_ID","XFILTER","XFILTER_ID","XFILTER_PREF_FK2"
"XLAYOUT_SECTION","XLAYOUT_COMPONENT_ID","XLAYOUT_COMPONENT","XLAYOUT_COMPONENT_ID","XLAYOUT_SECTION_XLAYCOMP_FK"
"XMENU_ITEM_APP","XMENU_ITEM_ID","XMENU_ITEM","XMENU_ITEM_ID","XMEN_ITM_APP_FK1"
"XMENU_ITEM_PARAMETER","XMENU_ITEM_ID","XMENU_ITEM","XMENU_ITEM_ID","XMEN_ITM_PARAM_FK1"
"XMENU_ITEM_PERMISSION","XMENU_ITEM_ID","XMENU_ITEM","XMENU_ITEM_ID","XMEN_ITM_PERM_FK2"
"XMENU_ITEM_PERMISSION","PERMISSION_CODE","LOCK_CODE_PERMISSION","PERMISSION_CODE","XMEN_ITM_PERM_FK1"
"XQUICK_MENU_ITEM","XQUICK_MENU_PART_ID","XQUICK_MENU_PART","XQUICK_MENU_PART_ID","XQUK_MEN_ITM_FK1"
"XQUICK_MENU_ITEM","XMENU_ITEM_ID","XMENU_ITEM","XMENU_ITEM_ID","XQUK_MEN_ITM_FK2"
"XQUICK_MENU_PART","XQUICK_MENU_SECTION_ID","XQUICK_MENU_SECTION","XQUICK_MENU_SECTION_ID","XQUK_MEN_PT_FK1"
"XQUICK_MENU_SECTION","XQUICK_MENU_ID","XQUICK_MENU","XQUICK_MENU_ID","XQUK_MEN_SEC_FK1"
"XTHEME_RESOURCE","THEME_DATA_ID","THEME_DATA","THEME_DATA_ID","THEME_DATA_ID_FK"
"XTILE","XWORKSPACE_ID","XWORKSPACE","XWORKSPACE_ID","XTILE_FK1"
"YARD_AUDIT_DETAIL","YARD_AUDIT_ID","YARD_AUDIT_TASK","YARD_AUDIT_ID","YARD_AUDIT_DETAIL_FK"
"YARD_AUDIT_TASK","TASK_ID","ILM_TASKS","TASK_ID","YARD_AUDIT_TASK_FK"
"YARD_RECURRING_TASK","TASK_ID","ILM_TASKS","TASK_ID","FK_YARD_RECR_TASK_ID"
"YARD_TASK_GRP_ELGBLTY","WORK_AREA_MASTER_ID","WORK_AREA_MASTER","WORK_AREA_MASTER_ID","WORK_AREA_MASTER_ID_FK"
"YARD_TASK_PATH_DEFN","SOURCE_WORK_AREA_MASTER_ID","WORK_AREA_MASTER","WORK_AREA_MASTER_ID","FK_YARD_TASK_PATH_DEFN_1"
"YARD_TASK_PATH_DEFN","DEST_WORK_AREA_MASTER_ID","WORK_AREA_MASTER","WORK_AREA_MASTER_ID","FK_YARD_TASK_PATH_DEFN_2"
